Grade;first_exam;second_exam;total;exam_year;exam_semester;exam_number;course;degree
1,3;5;4;9;2014;Wintersemester;333210003;Grundzüge der BWL: Einführung in die Theorie der Unternehmung;Bachelor
1,7;6;2;8;2014;Wintersemester;333210003;Grundzüge der BWL: Einführung in die Theorie der Unternehmung;Bachelor
2,0;11;4;15;2014;Wintersemester;333210003;Grundzüge der BWL: Einführung in die Theorie der Unternehmung;Bachelor
2,3;10;8;18;2014;Wintersemester;333210003;Grundzüge der BWL: Einführung in die Theorie der Unternehmung;Bachelor
2,7;14;8;22;2014;Wintersemester;333210003;Grundzüge der BWL: Einführung in die Theorie der Unternehmung;Bachelor
3,0;20;11;31;2014;Wintersemester;333210003;Grundzüge der BWL: Einführung in die Theorie der Unternehmung;Bachelor
3,3;22;6;28;2014;Wintersemester;333210003;Grundzüge der BWL: Einführung in die Theorie der Unternehmung;Bachelor
3,7;17;7;24;2014;Wintersemester;333210003;Grundzüge der BWL: Einführung in die Theorie der Unternehmung;Bachelor
4,0;15;15;30;2014;Wintersemester;333210003;Grundzüge der BWL: Einführung in die Theorie der Unternehmung;Bachelor
5,0;46;51;97;2014;Wintersemester;333210003;Grundzüge der BWL: Einführung in die Theorie der Unternehmung;Bachelor
1,0;7;5;12;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
1,3;4;9;13;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
1,7;12;10;22;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
2,0;17;9;26;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
2,3;9;12;21;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
2,7;14;12;26;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
3,0;18;12;30;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
3,3;20;14;34;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
3,7;11;9;20;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
4,0;9;16;25;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
5,0;55;49;104;2014;Wintersemester;333210005;Grundzüge der Statistik A;Bachelor
1,0;9;6;15;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
1,3;13;5;18;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
1,7;20;5;25;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
2,0;16;8;24;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
2,3;14;3;17;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
2,7;18;8;26;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
3,0;16;3;19;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
3,3;10;5;15;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
3,7;7;7;14;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
4,0;7;10;17;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
5,0;62;45;107;2014;Wintersemester;333210007;Mathematische Methoden für Wirtschaftswissenschaftler A: Grundlagen;Bachelor
1,0;2;0;2;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
1,3;6;2;8;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
1,7;9;1;10;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
2,0;6;1;7;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
2,3;5;12;17;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
2,7;14;6;20;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
3,0;10;8;18;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
3,3;13;6;19;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
3,7;10;6;16;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
4,0;12;9;21;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
5,0;43;26;69;2014;Wintersemester;333210008;Mathematische Methoden für Wirtschaftswissenschaftler B: Vektoralalgebra und Ökonometrie;Bachelor
1,0;7;1;8;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
1,3;8;5;13;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
1,7;9;1;10;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
2,0;14;5;19;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
2,3;15;4;19;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
2,7;20;10;30;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
3,0;12;8;20;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
3,3;12;12;24;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
3,7;11;11;22;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
4,0;11;4;15;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
5,0;31;19;50;2014;Wintersemester;333210010;Mikroökonomik B;Bachelor
1,0;22;56;78;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
1,3;5;20;25;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
1,7;9;10;19;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
2,0;7;15;22;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
2,3;15;9;24;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
2,7;9;5;14;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
3,0;6;5;11;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
3,3;6;5;11;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
3,7;4;2;6;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
4,0;4;2;6;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
5,0;26;23;49;2014;Wintersemester;333210011;Makroökonomik A;Bachelor
1,0;10;;10;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
1,3;28;;28;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
1,7;15;;15;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
2,0;7;;7;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
2,3;7;;7;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
2,7;2;;2;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
3,0;1;;1;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
3,3;0;;0;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
3,7;0;;0;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
4,0;0;;0;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
5,0;6;;6;2014;Wintersemester;333210050;Proseminar Wissenschaftliches Arbeiten;Bachelor
1,0;5;3;8;2014;Wintersemester;333221001;Spieltheorie;Bachelor
1,3;2;2;4;2014;Wintersemester;333221001;Spieltheorie;Bachelor
1,7;2;1;3;2014;Wintersemester;333221001;Spieltheorie;Bachelor
2,0;4;1;5;2014;Wintersemester;333221001;Spieltheorie;Bachelor
2,3;4;2;6;2014;Wintersemester;333221001;Spieltheorie;Bachelor
2,7;2;1;3;2014;Wintersemester;333221001;Spieltheorie;Bachelor
3,0;3;2;5;2014;Wintersemester;333221001;Spieltheorie;Bachelor
3,3;5;0;5;2014;Wintersemester;333221001;Spieltheorie;Bachelor
3,7;3;1;4;2014;Wintersemester;333221001;Spieltheorie;Bachelor
4,0;5;4;9;2014;Wintersemester;333221001;Spieltheorie;Bachelor
5,0;18;20;38;2014;Wintersemester;333221001;Spieltheorie;Bachelor
1,0;7;3;10;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
1,3;1;2;3;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
1,7;1;2;3;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
2,0;0;0;0;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
2,3;1;0;1;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
2,7;0;0;0;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
3,0;4;0;4;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
3,3;3;0;3;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
3,7;0;1;1;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
4,0;3;0;3;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
5,0;5;10;15;2014;Wintersemester;333221002;Auktionen und Märkte;Bachelor
1,0;1;2;3;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
1,3;0;1;1;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
1,7;1;0;1;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
2,0;3;3;6;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
2,3;1;0;1;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
2,7;2;2;4;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
3,0;2;0;2;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
3,3;0;2;2;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
3,7;5;2;7;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
4,0;4;4;8;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
5,0;18;15;33;2014;Wintersemester;333221004;Außenwirtschaft;Bachelor
1,0;1;3;4;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
1,3;1;2;3;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
1,7;0;4;4;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
2,0;0;0;0;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
2,3;2;2;4;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
2,7;1;0;1;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
3,0;1;1;2;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
3,3;1;2;3;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
3,7;0;1;1;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
4,0;1;1;2;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
5,0;6;7;13;2014;Wintersemester;333221005;Geldtheorie und Geldpolitik;Bachelor
1,0;0;0;0;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
1,3;1;1;2;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
1,7;1;2;3;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
2,0;2;0;2;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
2,3;1;1;2;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
2,7;0;1;1;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
3,0;1;1;2;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
3,3;0;0;0;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
3,7;1;1;2;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
4,0;1;2;3;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
5,0;6;5;11;2014;Wintersemester;333221006;Ökonomik des Wohlfahrtsstaates;Bachelor
1,0;1;0;1;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
1,3;2;1;3;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
1,7;1;1;2;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
2,0;1;1;2;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
2,3;1;1;2;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
2,7;2;2;4;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
3,0;0;1;1;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
3,3;1;4;5;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
3,7;1;0;1;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
4,0;3;1;4;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
5,0;7;5;12;2014;Wintersemester;333221012;Umweltökonomik;Bachelor
1,0;16;7;23;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
1,3;3;13;16;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
1,7;2;4;6;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
2,0;4;3;7;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
2,3;3;6;9;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
2,7;4;6;10;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
3,0;3;2;5;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
3,3;1;2;3;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
3,7;2;0;2;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
4,0;1;1;2;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
5,0;9;18;27;2014;Wintersemester;333221017;Vertragstheorie;Bachelor
1,0;5;4;9;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
1,3;3;2;5;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
1,7;1;4;5;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
2,0;4;1;5;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
2,3;5;0;5;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
2,7;8;3;11;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
3,0;7;1;8;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
3,3;5;3;8;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
3,7;3;4;7;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
4,0;1;2;3;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
5,0;14;13;27;2014;Wintersemester;333221020;Verhaltensökonomik;Bachelor
1,0;5;4;9;2014;Wintersemester;333222002;Bankmanagement;Bachelor
1,3;5;7;12;2014;Wintersemester;333222002;Bankmanagement;Bachelor
1,7;7;1;8;2014;Wintersemester;333222002;Bankmanagement;Bachelor
2,0;4;5;9;2014;Wintersemester;333222002;Bankmanagement;Bachelor
2,3;7;3;10;2014;Wintersemester;333222002;Bankmanagement;Bachelor
2,7;1;3;4;2014;Wintersemester;333222002;Bankmanagement;Bachelor
3,0;5;4;9;2014;Wintersemester;333222002;Bankmanagement;Bachelor
3,3;1;3;4;2014;Wintersemester;333222002;Bankmanagement;Bachelor
3,7;3;3;6;2014;Wintersemester;333222002;Bankmanagement;Bachelor
4,0;3;2;5;2014;Wintersemester;333222002;Bankmanagement;Bachelor
5,0;21;48;69;2014;Wintersemester;333222002;Bankmanagement;Bachelor
1,0;3;1;4;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
1,3;7;0;7;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
1,7;12;1;13;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
2,0;8;2;10;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
2,3;6;1;7;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
2,7;7;1;8;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
3,0;3;7;10;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
3,3;4;1;5;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
3,7;3;8;11;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
4,0;1;11;12;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
5,0;24;39;63;2014;Wintersemester;333222005;Kostenmanagement und Kostenrechnung;Bachelor
1,0;0;0;0;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
1,3;1;0;1;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
1,7;0;0;0;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
2,0;4;1;5;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
2,3;2;2;4;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
2,7;0;0;0;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
3,0;3;2;5;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
3,3;4;0;4;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
3,7;2;2;4;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
4,0;0;2;2;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
5,0;6;9;15;2014;Wintersemester;333222009;Unternehmensbilanzen und Unternehmensbewertung;Bachelor
1,0;1;0;1;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
1,3;2;1;3;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
1,7;6;2;8;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
2,0;4;1;5;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
2,3;0;0;0;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
2,7;0;0;0;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
3,0;2;0;2;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
3,3;0;0;0;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
3,7;0;0;0;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
4,0;0;0;0;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
5,0;1;1;2;2014;Wintersemester;333222011;Empirical Corporate Finance;Bachelor
1,0;3;0;3;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
1,3;3;0;3;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
1,7;1;0;1;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
2,0;0;0;0;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
2,3;2;1;3;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
2,7;0;0;0;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
3,0;0;0;0;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
3,3;0;0;0;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
3,7;0;1;1;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
4,0;0;0;0;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
5,0;4;6;10;2014;Wintersemester;333223002;Multivariate Statistik;Bachelor
1,0;;;3;2014;Wintersemester;333223003;Computergestützte statistische Analyse;Bachelor
1,3;;;1;2014;Wintersemester;333223003;Computergestützte statistische Analyse;Bachelor
1,7;;;0;2014;Wintersemester;333223003;Computergestützte statistische Analyse;Bachelor
2,0;;;2;2014;Wintersemester;333223003;Computergestützte statistische Analyse;Bachelor
2,3;;;0;2014;Wintersemester;333223003;Computergestützte statistische Analyse;Bachelor
2,7;;;0;2014;Wintersemester;333223003;Computergestützte statistische Analyse;Bachelor
3,0;;;0;2014;Wintersemester;333223003;Computergestützte statistische Analyse;Bachelor
3,3;;;0;2014;Wintersemester;333223003;Computergestützte statistische Analyse;Bachelor
3,7;;;0;2014;Wintersemester;333223003;Computergestützte statistische Analyse;Bachelor
